Student_ID,Subject_key,ScoreTypeKey,Score,DateKey
2386,1,1,100,20241204
5428,2,1,91,20240723
2315,4,1,41,20240925
6485,3,1,80,20240401
9736,6,1,78,20241016
11021,2,1,47,20240403
6068,4,1,80,20250106
4292,6,1,40,20241130
445,3,1,80,20240627
468,5,1,46,20240505
5370,6,1,100,20240416
1807,5,1,59,20250206
8323,6,1,46,20240604
7637,6,1,85,20240416
2809,4,1,87,20240810
6821,5,1,63,20250225
4036,2,1,42,20240717
4859,3,1,99,20240514
2628,5,1,47,20241106
9448,6,1,63,20240331
8927,6,1,56,20241006
10066,2,1,57,20240607
5514,6,1,82,20250128
11974,5,1,53,20241220
7616,2,1,94,20240403
7996,2,1,58,20240906
4468,1,1,100,20250307
11313,5,1,77,20240609
9767,2,1,47,20240909
76,4,1,100,20241222
12088,5,1,100,20240326
11720,5,1,60,20240508
5719,5,1,69,20250210
6696,2,1,79,20241014
4424,4,1,57,20241202
7157,4,1,88,20250129
3975,3,1,59,20240924
8405,2,1,100,20241012
5553,3,1,86,20240702
10149,1,1,83,20241028
4489,2,1,67,20241120
2650,1,1,73,20240822
8309,1,1,100,20240723
5171,2,1,47,20250214
11359,1,1,99,20240421
4203,1,1,49,20240713
205,4,1,47,20241020
4685,4,1,67,20241227
417,6,1,81,20240523
7081,4,1,51,20241013
9828,2,1,51,20240930
2494,2,1,100,20250209
6368,6,1,82,20250208
5613,1,1,100,20240623
3680,4,1,54,20250104
7828,4,1,80,20240816
5104,3,1,86,20241111
4197,6,1,51,20240603
4926,6,1,67,20240323
476,2,1,68,20240423
4187,3,1,78,20250119
2099,4,1,62,20240817
3244,6,1,41,20240830
6212,2,1,71,20241004
1403,2,1,41,20241026
9942,3,1,68,20240722
11128,2,1,47,20240829
8257,2,1,98,20241125
11298,2,1,56,20241117
10378,3,1,85,20241118
882,3,1,81,20240327
4162,6,1,91,20240703
8170,3,1,100,20240730
2092,6,1,53,20240912
6279,6,1,47,20240412
10447,3,1,79,20240822
11840,4,1,47,20240509
4832,4,1,90,20240921
2304,6,1,68,20241126
9469,1,1,58,20250214
3925,3,1,91,20240522
967,4,1,47,20240707
10002,3,1,94,20241029
8665,6,1,100,20241116
6986,4,1,40,20241005
4344,1,1,58,20240719
5743,4,1,47,20240702
6507,4,1,78,20250104
11441,2,1,80,20250122
2718,5,1,87,20240829
11294,4,1,92,20250210
3040,6,1,68,20241216
2085,6,1,73,20240531
3853,4,1,99,20241011
6148,5,1,100,20241024
4046,1,1,77,20250129
10282,1,1,50,20240610
11186,5,1,73,20250206
11809,2,1,91,20240527
10662,5,1,82,20240612
10636,5,1,98,20240726
9128,5,1,85,20241116
6388,2,1,100,20250112
9827,6,1,88,20240528
7503,5,1,44,20240929
9594,6,1,83,20241201
5977,4,1,72,20240524
6742,1,1,44,20240403
10022,5,1,76,20241225
7629,5,1,78,20241224
1833,3,1,45,20240816
384,4,1,46,20240714
7708,6,1,100,20240807
8062,2,1,66,20240410
5255,1,1,86,20250201
3115,1,1,56,20241204
9241,5,1,100,20240510
6417,6,1,100,20240814
8063,5,1,82,20250205
10346,6,1,68,20240409
12033,2,1,54,20240512
10422,4,1,62,20240830
9470,6,1,61,20250209
2120,5,1,82,20240907
8032,3,1,70,20250115
11082,5,1,55,20240808
3526,4,1,40,20241004
7517,5,1,79,20240608
2228,2,1,45,20250206
7310,4,1,96,20241031
5833,4,1,54,20240912
1466,3,1,91,20241219
8176,2,1,89,20240903
5585,1,1,53,20240708
5963,5,1,78,20240920
10543,3,1,76,20240617
10409,2,1,82,20240822
5184,4,1,52,20250308
7588,2,1,93,20241221
9326,5,1,87,20241027
5,6,1,78,20240401
5861,3,1,71,20250110
375,5,1,94,20240311
4953,2,1,72,20241020
6547,6,1,100,20241213
7728,6,1,52,20240817
1326,3,1,85,20250129
3802,2,1,40,20240715
5505,3,1,48,20241011
11544,1,1,100,20240422
1684,4,1,58,20240310
1866,6,1,53,20240625
6488,4,1,95,20240918
10512,4,1,56,20250203
2284,5,1,54,20240703
1352,4,1,99,20240817
1272,2,1,65,20240621
4990,1,1,66,20240606
11521,2,1,62,20240327
12058,3,1,49,20240621
75,5,1,82,20240313
1071,5,1,87,20240522
1960,6,1,76,20240506
6228,1,1,41,20240310
5017,3,1,100,20240828
2599,5,1,100,20250108
3606,1,1,40,20250102
5418,1,1,66,20240724
4387,2,1,66,20240625
6255,3,1,57,20240913
9302,4,1,65,20241031
82,2,1,63,20250205
4149,3,1,41,20250209
6282,3,1,40,20241107
6251,3,1,86,20241221
4365,6,1,66,20240928
8176,2,1,89,20240505
10039,3,1,45,20240624
1244,6,1,79,20240905
5212,6,1,99,20240318
6547,5,1,89,20250303
3007,5,1,43,20240907
8790,2,1,97,20240822
5001,3,1,100,20250210
2744,1,1,54,20241024
5603,1,1,72,20250222
2930,6,1,100,20240809
7000,4,1,93,20240913
1375,6,1,100,20250128
8254,4,1,81,20241119
3994,2,1,80,20240511
1717,3,1,92,20240917
12039,2,1,53,20241022
10336,2,1,43,20240625
3932,2,1,40,20240408
4708,3,1,92,20240815
457,4,1,66,20250106
11068,4,1,54,20241203
10689,1,1,74,20240518
8843,2,1,98,20240910
1826,6,1,44,20241229
11770,6,1,62,20240911
4459,1,1,83,20241025
3024,2,1,63,20241116
9464,1,1,100,20240319
1118,3,1,81,20240419
1167,1,1,67,20240824
2289,4,1,47,20241025
6916,2,1,53,20241013
2023,4,1,56,20240722
2456,2,1,86,20250106
3424,1,1,82,20240706
10416,4,1,96,20241119
319,3,1,67,20250105
8000,6,1,76,20241120
7212,6,1,44,20250303
1911,4,1,100,20240830
4463,3,1,80,20241106
3229,3,1,80,20240927
10051,4,1,85,20240720
9796,6,1,66,20240507
1540,5,1,97,20250121
3615,6,1,63,20240726
428,6,1,85,20240623
1906,1,1,100,20250207
2656,3,1,97,20240626
8308,3,1,90,20240921
9765,6,1,87,20241119
3682,5,1,53,20240627
8382,3,1,86,20240312
12117,5,1,76,20240315
9596,4,1,100,20240806
1617,3,1,90,20240325
6979,6,1,100,20240929
10467,3,1,56,20240825
658,4,1,52,20240713
1651,5,1,94,20240326
10089,1,1,75,20240805
827,2,1,100,20250305
11387,2,1,88,20241012
5656,3,1,53,20241228
2016,3,1,57,20241011
3070,2,1,89,20240725
11964,1,1,74,20240522
275,4,1,46,20240521
2747,2,1,79,20240717
2064,4,1,100,20240420
10004,1,1,76,20240511
830,6,1,100,20250120
6245,2,1,93,20240805
11337,6,1,48,20240330
4960,1,1,77,20250226
10974,2,1,93,20250301
3200,3,1,69,20240502
3469,1,1,58,20240623
4124,6,1,57,20240324
9171,6,1,100,20241030
5465,1,1,72,20250206
2106,1,1,57,20240928
10246,6,1,47,20241225
1066,6,1,93,20240722
8122,1,1,49,20240323
5115,3,1,84,20241129
9257,2,1,43,20241126
1592,3,1,83,20240902
9666,6,1,95,20240823
558,3,1,100,20240928
3163,6,1,85,20241101
2789,2,1,59,20240714
3268,2,1,79,20240905
6579,4,1,57,20240401
2562,6,1,100,20240504
295,2,1,68,20240713
8335,5,1,93,20240919
6937,5,1,73,20240512
3330,6,1,41,20250123
5408,6,1,84,20240427
6985,6,1,53,20250303
10747,2,1,85,20240722
7411,3,1,67,20240810
7888,6,1,40,20241209
2178,5,1,52,20241221
4447,6,1,47,20240325
2854,5,1,48,20240917
10362,3,1,95,20240903
7889,5,1,95,20240327
3844,3,1,46,20250226
2048,4,1,83,20240530
1479,4,1,88,20241203
4725,2,1,54,20250304
11882,6,1,94,20250111
10468,3,1,98,20240330
6813,5,1,94,20240617
11233,2,1,90,20241207
10829,2,1,100,20250127
3532,3,1,98,20250125
6759,4,1,78,20240406
1634,2,1,42,20240609
4302,3,1,45,20240720
9479,1,1,74,20240707
11794,6,1,52,20241205
2192,5,1,100,20240511
2140,5,1,78,20241004
3059,2,1,100,20241212
8238,3,1,100,20240909
10218,1,1,87,20241008
2056,2,1,94,20240507
9230,4,1,73,20241111
3598,3,1,72,20240714
10607,6,1,100,20250206
506,4,1,64,20241112
6193,5,1,86,20240524
103,2,1,100,20240803
9105,3,1,100,20241211
4051,2,1,90,20250209
4911,4,1,70,20250207
1483,3,1,74,20250214
7807,6,1,78,20241116
4503,6,1,73,20240917
4290,6,1,55,20250131
7163,4,1,87,20241030
5378,3,1,100,20240331
3195,4,1,59,20250121
12131,3,1,62,20240411
11181,6,1,47,20241024
7482,2,1,67,20250222
9583,4,1,67,20240916
4554,1,1,48,20250112
1707,5,1,100,20240910
1840,4,1,82,20240519
10661,6,1,50,20241113
11662,1,1,100,20241020
2517,2,1,52,20250210
7257,5,1,43,20250226
1867,5,1,61,20240318
3779,4,1,86,20240623
10256,3,1,78,20240404
1142,2,1,51,20241006
10071,1,1,83,20241113
10820,5,1,63,20241225
11586,2,1,62,20250115
7421,3,1,47,20241117
1441,3,1,100,20240722
7240,1,1,87,20240509
5642,2,1,40,20241108
4189,6,1,100,20240610
11721,6,1,90,20240329
8039,4,1,71,20240315
1720,2,1,89,20241230
842,4,1,87,20240720
1146,3,1,93,20240310
1835,3,1,82,20240502
6883,4,1,65,20240508
5964,3,1,54,20240723
10169,6,1,90,20240812
4096,4,1,100,20241202
2537,6,1,61,20240728
10003,4,1,100,20250309
9744,2,1,87,20250113
11367,2,1,75,20250108
11384,3,1,62,20241202
10653,6,1,57,20241217
8056,3,1,79,20241019
5277,4,1,41,20241211
5767,5,1,84,20250217
12059,4,1,68,20240409
7731,3,1,55,20241009
9632,5,1,88,20240803
11900,2,1,56,20241223
2894,3,1,98,20240917
10944,6,1,97,20240422
3087,2,1,62,20240428
3595,4,1,80,20240928
1612,3,1,100,20240802
2318,1,1,49,20241215
10872,5,1,87,20240330
2062,1,1,100,20240805
8868,6,1,68,20240718
510,5,1,96,20240914
4496,3,1,77,20250119
11483,5,1,87,20250101
8736,3,1,65,20240706
363,6,1,42,20240830
4556,5,1,45,20240821
3948,5,1,100,20241124
5042,3,1,78,20240313
9282,1,1,74,20240423
10824,6,1,41,20241209
11194,5,1,42,20240407
8177,5,1,86,20240810
5308,5,1,94,20250210
10431,1,1,62,20240808
11747,5,1,78,20240919
8164,2,1,100,20241222
7677,2,1,78,20250119
3077,4,1,58,20240417
8790,2,1,79,20240527
4526,2,1,82,20241224
9822,5,1,96,20240608
850,1,1,45,20250101
9619,1,1,73,20241127
6219,4,1,93,20240823
1087,2,1,79,20240818
4028,4,1,70,20241119
6495,4,1,59,20240722
4661,1,1,60,20240525
1753,1,1,100,20250131
9565,4,1,100,20250202
241,3,1,100,20240727
4940,6,1,93,20240629
3371,6,1,100,20240423
7197,5,1,100,20240329
744,6,1,46,20240513
8217,2,1,64,20240411
9243,3,1,81,20241009
10221,4,1,54,20240804
342,3,1,68,20250308
2054,4,1,100,20240413
3078,5,1,41,20241209
10601,5,1,85,20240821
10349,3,1,64,20240730
1161,5,1,71,20250118
6934,5,1,84,20240927
1172,4,1,100,20241205
4073,2,1,44,20240606
11053,6,1,57,20240522
196,4,1,100,20241029
9691,1,1,100,20240314
11633,5,1,51,20241026
1449,4,1,100,20240826
7838,3,1,100,20250226
7931,2,1,63,20250112
2183,1,1,44,20240430
10722,2,1,100,20240527
11359,6,1,58,20241020
4809,6,1,82,20241014
2284,5,1,100,20240424
6106,1,1,84,20250226
8016,1,1,77,20241210
9747,5,1,45,20240405
11577,1,1,63,20240414
5464,4,1,100,20240524
7640,5,1,89,20240321
834,6,1,76,20240807
534,1,1,69,20241217
7741,4,1,88,20240902
3709,1,1,65,20240423
8342,5,1,77,20241210
7676,3,1,45,20240503
5418,6,1,44,20250202
10712,3,1,72,20240315
10845,5,1,92,20241003
11208,2,1,99,20240713
6964,3,1,58,20240421
7646,5,1,64,20240318
4088,2,1,90,20241006
6799,6,1,76,20240406
10621,4,1,45,20240704
3948,5,1,100,20240427
120,6,1,46,20240829
2281,5,1,100,20250214
2155,6,1,91,20240907
7064,1,1,91,20241112
10127,4,1,84,20240626
2943,1,1,70,20240803
4551,4,1,78,20240529
4952,5,1,87,20240918
8316,1,1,53,20240921
4880,4,1,41,20240525
6404,2,1,42,20241216
7604,5,1,84,20241002
3059,1,1,74,20241010
4116,5,1,55,20240503
6603,4,1,42,20240805
7816,6,1,65,20250125
5911,3,1,47,20241223
2445,6,1,53,20241214
113,6,1,40,20240627
8934,4,1,78,20241211
5914,3,1,74,20241211
11752,4,1,76,20240405
2558,1,1,46,20240606
9634,6,1,59,20241007
1612,1,1,64,20240828
3120,1,1,95,20240729
6133,3,1,64,20240727
11034,2,1,73,20241016
9419,4,1,82,20240409
7129,1,1,43,20241202
5061,1,1,92,20241217
11310,5,1,53,20240311
1345,5,1,60,20240707
10379,3,1,76,20240508
11384,5,1,42,20240610
3852,5,1,91,20241214
7884,2,1,100,20240715
9156,3,1,100,20240708
7816,3,1,49,20241115
10186,2,1,84,20241108
59,5,1,100,20250301
2470,3,1,78,20240314
3029,1,1,66,20240424
2786,4,1,50,20240521
11996,6,1,86,20250118
4742,4,1,73,20240330
7666,4,1,80,20250219
8281,1,1,100,20241120
7600,5,1,71,20240704
8523,5,1,48,20240909
1643,5,1,89,20240522
793,1,1,46,20241212
4701,2,1,89,20240820
5068,4,1,100,20240914
4362,5,1,100,20241109
10164,3,1,65,20240727
4684,5,1,96,20240511
8892,4,1,64,20241008
8365,1,1,84,20240416
6111,5,1,67,20240331
10400,3,1,50,20250205
5629,4,1,75,20241107
12068,6,1,67,20240715
6161,3,1,72,20241128
6799,2,1,72,20250119
11228,6,1,74,20241123
8837,3,1,87,20241011
4977,6,1,100,20240612
7112,1,1,54,20240523
7059,1,1,69,20240618
7566,2,1,49,20240414
287,6,1,41,20240803
1592,5,1,90,20250208
10661,1,1,71,20240525
5417,3,1,96,20250217
7096,5,1,55,20241101
11884,5,1,76,20250220
9250,2,1,57,20241023
7991,2,1,100,20240811
4831,4,1,46,20241022
10207,1,1,89,20250308
5765,6,1,61,20240914
4221,4,1,99,20240904
6093,2,1,48,20240802
11121,1,1,92,20250109
12147,2,1,100,20240812
2362,2,1,55,20240514
4403,2,1,100,20240722
9052,4,1,100,20241009
3612,6,1,83,20240426
1590,5,1,89,20241030
8002,2,1,71,20241124
906,5,1,80,20240610
4121,3,1,49,20240430
8390,5,1,84,20240925
8224,4,1,41,20241015
24,2,1,69,20240728
6378,6,1,100,20240703
6852,6,1,95,20250219
8788,4,1,96,20250206
6109,3,1,82,20240808
7858,1,1,55,20241203
5662,2,1,75,20241107
10639,1,1,65,20240809
2815,2,1,60,20240925
10287,2,1,98,20240529
6219,1,1,62,20240624
8490,3,1,100,20240628
4774,5,1,50,20241228
9687,2,1,65,20241020
1931,2,1,100,20240517
6387,1,1,69,20240910
2981,3,1,100,20240513
10089,3,1,66,20241231
2622,1,1,100,20240813
2989,3,1,99,20240719
4290,5,1,49,20240901
11316,4,1,56,20250213
6094,1,1,65,20240319
9514,6,1,52,20240330
6325,3,1,100,20240916
864,6,1,70,20240629
9906,2,1,43,20240922
6860,2,1,59,20241010
9879,1,1,53,20240912
310,1,1,90,20241029
1856,3,1,69,20241124
10633,6,1,76,20240712
5156,2,1,100,20241021
8156,3,1,44,20241220
9129,1,1,42,20240623
7243,4,1,52,20240727
11023,1,1,72,20240401
3038,4,1,100,20240323
1368,5,1,83,20240920
680,1,1,65,20241018
7657,1,1,56,20240311
2610,3,1,97,20241113
5109,6,1,82,20241028
8306,1,1,48,20241018
12097,5,1,100,20240318
2191,5,1,77,20241229
6778,2,1,79,20240618
7250,6,1,100,20240922
519,6,1,66,20250211
2827,5,1,50,20240425
7841,2,1,52,20240422
4707,5,1,64,20240604
352,3,1,100,20250106
11786,1,1,95,20240713
4216,1,1,73,20240811
19,5,1,42,20241031
3851,1,1,56,20241201
673,2,1,53,20241026
10399,4,1,100,20241229
4260,3,1,75,20240913
4510,4,1,69,20240511
2926,6,1,81,20241203
12142,3,1,64,20240422
4833,1,1,68,20240323
9050,3,1,83,20240828
4156,6,1,66,20250121
3931,1,1,100,20240607
5444,5,1,100,20240526
7849,3,1,95,20240907
7928,6,1,92,20240829
1314,4,1,100,20241201
2247,4,1,86,20240412
10985,3,1,45,20241219
2334,4,1,88,20240406
6825,3,1,84,20241003
10033,2,1,100,20240410
4738,1,1,82,20240801
11171,6,1,94,20241030
11670,2,1,77,20240716
5637,4,1,58,20240729
7862,1,1,73,20240513
2923,2,1,65,20250123
1025,1,1,44,20241204
971,3,1,100,20241211
9791,6,1,49,20240507
8578,5,1,78,20240924
985,3,1,85,20240926
1092,2,1,67,20240519
10069,6,1,53,20240715
11217,2,1,90,20240804
7996,6,1,91,20250113
5699,4,1,75,20240907
4693,3,1,84,20241012
9350,1,1,98,20240422
5456,2,1,46,20240513
3960,6,1,78,20250126
7965,6,1,48,20240615
9388,2,1,62,20240821
7251,6,1,45,20240614
294,2,1,58,20241226
3714,4,1,61,20240326
437,1,1,40,20240922
5548,1,1,62,20241111
3529,3,1,99,20240520
10855,1,1,74,20250203
9572,5,1,100,20241225
5798,2,1,94,20241101
7499,4,1,51,20240727
7965,5,1,43,20241025
8723,5,1,73,20241118
7056,4,1,81,20240902
10792,3,1,100,20240722
5331,3,1,64,20240319
2784,1,1,68,20240407
7534,2,1,95,20250205
628,4,1,100,20250112
5072,1,1,67,20240602
10908,5,1,75,20241213
7846,6,1,62,20240524
10644,2,1,54,20240710
317,5,1,71,20240522
1855,5,1,77,20241119
7528,6,1,55,20240919
9427,2,1,89,20240417
4626,1,1,100,20240706
10900,6,1,46,20240529
493,6,1,100,20241028
6605,3,1,50,20240419
2694,3,1,81,20241006
8755,4,1,97,20240324
5823,1,1,100,20241026
7632,2,1,66,20240526
3215,5,1,93,20240818
6776,6,1,91,20240731
4531,6,1,58,20240522
6694,5,1,100,20240802
1968,1,1,94,20241120
1069,4,1,83,20240313
2003,1,1,57,20240926
1732,4,1,64,20240424
995,1,1,63,20240708
11155,3,1,65,20241102
4089,2,1,79,20241220
3216,5,1,100,20240828
2772,6,1,74,20250128
2999,2,1,45,20241205
11657,3,1,100,20240729
10054,4,1,100,20240611
6575,1,1,100,20240415
7032,2,1,85,20240428
10612,2,1,100,20240317
11414,1,1,47,20241129
6583,1,1,40,20240719
6181,3,1,100,20241108
11972,5,1,65,20240729
1893,4,1,40,20250109
11894,2,1,100,20241127
5930,5,1,56,20241015
5215,6,1,61,20240913
9890,3,1,75,20241126
347,1,1,80,20240909
8850,2,1,100,20240621
3115,2,1,73,20240614
4344,4,1,63,20240614
4471,4,1,91,20240901
7091,2,1,77,20240918
2084,6,1,42,20250201
5878,6,1,96,20240709
1556,2,1,68,20241206
11729,1,1,75,20240716
1973,1,1,70,20240823
4834,5,1,52,20250307
2670,1,1,100,20240821
11683,2,1,51,20240731
8821,5,1,49,20250118
4450,3,1,55,20240801
6805,1,1,41,20250303
10964,5,1,43,20241208
4808,2,1,66,20240903
9321,6,1,77,20240509
8115,4,1,99,20250122
5312,5,1,100,20241030
8688,2,1,71,20250217
12001,5,1,97,20240910
5478,4,1,97,20240516
12022,1,1,84,20240926
6253,5,1,46,20240925
10365,2,1,100,20240804
428,1,1,96,20240807
11412,3,1,46,20250308
6146,3,1,50,20240831
5437,3,1,52,20240623
4344,3,1,65,20250108
7605,4,1,72,20240823
11876,4,1,80,20241123
2666,5,1,62,20240416
8472,2,1,68,20240702
10555,6,1,100,20240507
10320,3,1,100,20241228
11024,1,1,77,20240605
5505,4,1,60,20250221
11360,4,1,100,20250127
706,3,1,59,20250216
480,5,1,44,20241121
5834,1,1,100,20250222
6197,4,1,65,20241008
6033,6,1,87,20241205
5682,2,1,89,20240716
11897,6,1,92,20240927
9361,1,1,60,20241213
11903,1,1,73,20240616
2769,4,1,77,20241124
85,1,1,44,20241215
4884,6,1,75,20240403
5814,6,1,73,20241230
6265,6,1,63,20240728
10137,6,1,60,20240714
864,4,1,97,20240711
2412,1,1,59,20240727
6466,5,1,87,20240718
11120,5,1,95,20241019
3204,5,1,75,20241012
1824,1,1,100,20241126
2947,3,1,53,20240620
9760,2,1,85,20240604
9427,1,1,54,20240913
2160,6,1,100,20250203
6330,6,1,94,20240707
838,5,1,73,20240721
5841,1,1,90,20241112
309,4,1,57,20250110
9204,6,1,42,20240512
10398,4,1,79,20250113
2659,1,1,75,20240316
2690,3,1,100,20240727
9439,6,1,85,20241214
10959,2,1,81,20241220
4058,6,1,57,20250103
3968,1,1,63,20241108
7301,3,1,69,20240730
2486,2,1,100,20250306
533,1,1,62,20240310
794,1,1,100,20241024
6414,5,1,93,20240915
1325,3,1,56,20250105
12127,4,1,53,20250219
1527,6,1,40,20250305
10110,6,1,100,20250116
1320,4,1,49,20241216
4480,5,1,97,20241221
892,6,1,74,20250223
4152,6,1,51,20240825
11752,1,1,69,20250305
293,1,1,55,20241220
4083,2,1,85,20240531
11288,4,1,56,20240426
8761,4,1,41,20240604
980,5,1,44,20240827
7044,2,1,67,20240715
1427,6,1,98,20240316
10331,6,1,96,20240718
3401,6,1,100,20250128
10102,3,1,83,20241201
4528,6,1,70,20250101
7947,2,1,74,20240926
7547,5,1,48,20240927
8045,2,1,44,20250304
832,2,1,85,20240729
9257,2,1,83,20241026
3731,6,1,100,20241214
8211,6,1,40,20250307
11581,5,1,61,20240409
7991,6,1,57,20240531
5116,1,1,100,20240707
476,4,1,80,20250122
8217,2,1,95,20240706
2850,6,1,100,20240821
6843,2,1,96,20250223
1910,5,1,69,20241002
4580,5,1,86,20240523
519,5,1,100,20240626
11255,4,1,81,20240410
1018,1,1,75,20240703
267,5,1,71,20241101
6267,5,1,79,20241017
11229,2,1,75,20241009
3116,1,1,63,20241219
7865,3,1,82,20240507
7500,4,1,100,20240331
7663,5,1,40,20240630
8165,5,1,81,20250106
2928,4,1,96,20241208
4215,3,1,75,20240603
6508,6,1,50,20241127
2814,1,1,49,20240523
4986,4,1,87,20250121
2556,6,1,95,20240924
5206,3,1,69,20240715
8534,2,1,66,20241203
4606,3,1,47,20241111
5284,4,1,93,20250123
8944,6,1,80,20240407
244,2,1,43,20240531
9895,2,1,96,20240727
9535,3,1,89,20240711
10764,2,1,100,20240901
11667,5,1,99,20240714
6127,1,1,94,20241005
2786,3,1,47,20241013
12060,6,1,100,20241126
1182,6,1,40,20250304
3860,3,1,86,20250115
11525,1,1,46,20241115
11599,3,1,100,20250308
620,5,1,51,20250211
5624,3,1,100,20241010
8341,3,1,71,20240425
1801,2,1,97,20240923
524,3,1,84,20241217
1894,1,1,100,20240324
11734,5,1,49,20240514
1873,5,1,78,20240907
2767,3,1,41,20241224
4254,5,1,96,20240602
7496,5,1,52,20241004
7070,4,1,84,20240408
287,3,1,73,20250117
4431,5,1,50,20240709
12121,2,1,89,20241225
5437,4,1,45,20250121
377,4,1,65,20250220
5230,6,1,79,20250219
6502,2,1,43,20240422
9749,3,1,66,20240826
11855,6,1,61,20250209
8361,2,1,47,20240320
10381,6,1,65,20241107
3514,6,1,40,20240714
6194,5,1,55,20240917
2671,1,1,70,20240408
314,6,1,76,20240830
11930,5,1,96,20250118
5572,6,1,100,20241119
6012,3,1,48,20250207
9140,5,1,82,20240813
5386,4,1,58,20240806
713,5,1,100,20240909
5804,3,1,47,20240607
9247,3,1,92,20240904
3256,6,1,55,20240408
7077,1,1,100,20241222
770,5,1,78,20241105
11755,3,1,88,20240429
8553,4,1,60,20240807
9742,5,1,65,20240606
2311,4,1,75,20240429
4250,3,1,100,20240811
3611,3,1,48,20240716
11132,6,1,97,20240430
2611,2,1,53,20240914
2790,1,1,98,20241116
4013,2,1,44,20240705
5116,2,1,53,20240806
7192,4,1,78,20240828
4383,3,1,76,20240326
11100,2,1,100,20240829
5440,4,1,66,20250213
9843,6,1,97,20240709
9250,6,1,90,20240617
10087,3,1,47,20241101
9086,3,1,100,20241006
5412,4,1,42,20240715
9584,1,1,65,20250308
5590,2,1,100,20250117
7784,1,1,53,20240919
11011,4,1,100,20241027
5907,1,1,97,20240721
4941,2,1,94,20240825
3546,6,1,100,20240923
11501,5,1,53,20240926
8444,3,1,93,20250301
7658,3,1,66,20241125
1561,6,1,51,20240917
4526,1,1,41,20241022
11788,3,1,58,20240523
8957,3,1,48,20241212
9974,4,1,98,20240319
2557,2,1,92,20240711
10269,6,1,50,20250215
7377,3,1,78,20240403
12108,3,1,98,20241231
2790,5,1,88,20241122
431,5,1,42,20250211
7890,3,1,100,20240325
8661,2,1,59,20240726
8902,6,1,100,20240319
2910,2,1,58,20240630
10272,6,1,64,20250120
400,3,1,44,20240615
992,2,1,57,20241022
12030,5,1,52,20241007
10459,5,1,83,20240618
3094,3,1,94,20240530
10,2,1,44,20241003
2394,1,1,83,20250127
11093,4,1,59,20250130
11695,5,1,46,20240311
2289,1,1,59,20240818
5862,1,1,51,20240621
98,1,1,93,20241228
280,3,1,100,20241229
3818,4,1,100,20241118
6141,4,1,100,20240529
1691,3,1,100,20240509
6125,4,1,73,20240723
6073,5,1,65,20250302
8079,5,1,63,20241103
430,3,1,99,20240925
1135,1,1,77,20240807
895,4,1,100,20240710
1644,2,1,73,20240813
3207,6,1,58,20241010
5513,5,1,71,20240709
3868,4,1,92,20240917
6972,4,1,97,20240902
2873,3,1,67,20241216
9734,2,1,94,20240515
4789,2,1,66,20250113
12044,3,1,61,20240313
8651,1,1,85,20241122
6369,4,1,74,20250303
3212,1,1,56,20241126
3724,6,1,100,20250122
10532,2,1,76,20241114
1376,4,1,98,20250223
230,4,1,78,20240607
4563,2,1,45,20240615
10153,1,1,92,20240416
5213,2,1,44,20240531
3151,4,1,94,20250205
7593,2,1,95,20250218
6616,2,1,55,20240630
11749,5,1,100,20240927
2045,3,1,46,20240618
225,1,1,53,20240906
3372,1,1,75,20240416
2880,1,1,45,20240602
6474,1,1,84,20240608
269,6,1,44,20241007
7986,2,1,100,20241106
6702,5,1,64,20241222
1194,2,1,100,20250109
732,5,1,81,20250112
39,4,1,70,20241122
9176,5,1,73,20240322
3219,3,1,91,20241005
3469,1,1,100,20240509
11665,3,1,79,20240817
1517,3,1,100,20241226
3672,1,1,65,20240613
1664,4,1,46,20240730
5091,3,1,99,20240810
9187,3,1,94,20250102
11273,3,1,52,20241213
525,1,1,48,20250113
2223,2,1,41,20240529
10196,5,1,89,20240710
3096,4,1,76,20240917
7314,3,1,72,20240703
11995,4,1,100,20241220
848,4,1,76,20240909
11604,4,1,77,20240830
9023,1,1,53,20241004
4951,3,1,100,20240622
6354,5,1,93,20240821
10210,3,1,73,20240627
6626,2,1,94,20240909
11117,1,1,84,20240920
1010,1,1,65,20240407
11738,4,1,78,20240323
3336,2,1,96,20240715
11872,2,1,84,20240902
7380,3,1,52,20240724
5607,5,1,61,20250101
5799,3,1,75,20250301
6571,6,1,55,20250120
8860,6,1,73,20240411
7365,1,1,98,20240906
2698,4,1,98,20240321
203,5,1,67,20250204
6537,5,1,42,20240727
11470,5,1,44,20240322
6525,2,1,41,20250304
8753,4,1,81,20240501
339,6,1,83,20240909
641,5,1,63,20240924
4337,5,1,63,20241126
1542,4,1,91,20240423
6092,4,1,52,20240802
9298,1,1,46,20240604
3799,6,1,100,20241004
1248,5,1,50,20240621
10204,5,1,57,20240505
8317,1,1,99,20250224
9804,1,1,85,20240814
9729,3,1,64,20241006
7583,6,1,76,20241121
2367,6,1,44,20240528
569,2,1,75,20240506
9617,6,1,65,20241018
847,1,1,83,20240715
4124,6,1,59,20241129
714,1,1,79,20241010
5803,1,1,67,20241121
9331,5,1,85,20240720
11350,4,1,100,20240414
8430,2,1,100,20241202
2932,6,1,45,20240511
1587,4,1,56,20240603
4400,5,1,45,20240315
4296,3,1,73,20240925
8807,1,1,77,20240610
1183,6,1,99,20240720
8020,2,1,67,20241211
10418,3,1,85,20240417
6692,5,1,53,20241025
423,5,1,46,20241022
